Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"Camptothecin","1003","TOP1","DNA replication","ARID1A_mut","5","45",".69092759962925443","-1.8434123117416987","-.61680262421820742","","",".049806054820754522","-1.2266096875234913","1.0010419422339549","1.8295195884900251",".14925630496054812","","","60.946324525557152","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","ASH1L_mut","3","47",".94361953510430041","-2.3085016313945004","-.63931222881583671","","",".097246063247802855","-1.6691894025786636","1.0787893639546022","1.7929118746332082",".11962278366805307","","","60.946324525557152","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","BRCA1_mut","4","46",".015428073481821059","-.76521948110877891","-.73722395052375445","","",".96838846524981348","-.027995530585024464","1.2174234148393004","1.8475443883930855",".97651183096126537","","","99.40568227159126","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","BRCA2_mut","6","44",".24714742257706293","-1.1328013086821811","-.6858266317371533","","",".69193233378115115","-.44697467694502779","2.5474539912966545","1.7019187144214294",".5727488655354469","","","87.605318958539385","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","CDH1_mut","5","45",".08874707489648391","-.59458065436210372","-.75556169726038447","","",".87395244768028979",".16098104289828075","2.0645897711962853","1.7894032448928103",".8514657433119398","","","99.22032459629088","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","MACF1_mut","3","47",".0044588206033737057","-.73185807904230893","-.73994905130640221","","",".98101270961172815",".0080909722640932769",".34051176896948726","1.8522669682282651",".99405682271591267","","","99.40568227159126","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","NF1_mut","4","46",".26924660364862019","-1.1877086373131196","-.70048576302772503","","",".31798203179895185","-.48722287428539457",".7247757891268477","1.8595320483131719",".60787364175313041","","","87.605318958539385","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","PIK3CA_mut","16","34",".10146215793764826","-.61441239244181023","-.79831121674879013","","",".76751892465965343",".1838988243069799","2.1978234770959797","1.6070751399862291",".73933108275622028","","","97.822619157375641","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","POLR2B_mut","3","47",".094410858233453507","-.90046033357096311","-.72918720527265835","","",".90639336810588311","-.17127312829830477","2.2057402962535799","1.7951616844674432",".87469426619947432","","","99.22032459629088","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","PTEN_mut","10","40",".47185851115991517","-1.4120849749832791","-.57130824746737596","","",".16067862150408174","-.84077672751590316","1.5578051446179388","1.8296496769144761",".18829813821252359","","","67.058034763425482","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","TP53_mut","38","12",".28414698974227898","-.61665481451590498","-1.1283580580769528","","",".45183400911287896",".51170324356104779","1.7059123051178162","2.088716689273058",".39509912945603043","","","80.666072263939554","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA5","6","44",".52785871877147772",".090818688562197811","-.85268390408865935","","",".26536197407126366",".94350259265085712","1.7766744445213087","1.788659717856282",".2310933929167619","","","67.815139963872852","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA7","4","46",".59718594967391969","-1.7230690149826298","-.65393268670863713","","",".091259660614450719","-1.0691363282739927",".89689554090483692","1.8344448602561672",".25763980468048681","","","70.135280163021406","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA8","4","46",".1130966597242192","-.55074889112304215","-.75587356704425357","","",".8339234592344833",".20512467592121142","1.7396773200129472","1.818539608398906",".82916138002415574","","","99.09489663703323","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA9","4","46",".20809976172198719","-.39263042478736837","-.76962299889952956","","",".67215279500208291",".37699257411216119","1.5555009171683563","1.8273927517115764",".69151313367125455","","","94.122620971920767","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA10","5","45",".21244398236764531","-.39324446176976036","-.77793238532620057","","",".6241273764284061",".38468792355644021","1.5385608285403169","1.8335171507049093",".65426253906323462","","","91.596755468852848","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA12","10","40",".58964064511313807",".0927343020102466","-.94751306671575741","","",".078045978576138736","1.0402473687260041","1.4946518489054526","1.8207520387697167",".10187628193316961","","","60.946324525557152","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA13","11","39",".35715084015154186","-.23962276915538822","-.88044433814919409","","",".33370239103937838",".64082156899380593","1.9116671381624963","1.7620640294599061",".30072999471331813","","","74.127658811057415","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA14","22","28",".28702058254122992","-.45083559735689194","-.96624273238129299","","",".31589346935504287",".51540713502440105","1.7423326312803353","1.836161779258606",".3187760067690123","","","74.127658811057415","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA15","23","27",".51697289627271503","-.24954670099271603","-1.1568002046553838","","",".074852697167048995",".90725350366266777","1.7543026197735012","1.7554687490054872",".074701517895355743","","","60.946324525557152","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA16","17","33",".6628429693947967",".016510223132172697","-1.1289046497507502","","",".030396182362208986","1.145414872882923","1.6667535127571351","1.7578726230346085",".031155712982599809","","","41.41695584936425","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA17","10","40",".61349907937265546","-1.6033832598664173","-.52348367624659142","","",".080238851600529293","-1.079899583619826","1.586150206180285","1.7980105698045648",".089115802660002699","","","60.946324525557152","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA18","16","34",".21990525215947432","-1.0093358451699872","-.61246488605317739","","",".45696736775295266","-.39687095911680981","1.6792517901257074","1.8589764661657902",".47175653049636368","","","85.234020039179455","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA19","4","46",".12341743081557228","-.53354675332923784","-.75736940511327999","","",".74486040083724792",".22382265178404215","1.1715065804347009","1.8484318706186909",".81385383437888059","","","99.09489663703323","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA20","3","47",".18403392799227924","-1.0530628835602569","-.71944661697546941","","",".69439932741038823","-.33361626658478749","1.2315780014866371","1.8338941775788882",".75862439346536215","","","97.822619157375641","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA22","18","32",".0716611908874904","-.65629152545753378","-.78624788094663178","","",".78863804394698156",".12995635548909801","1.3797848867227174","2.0120114358774486",".80886667302691062","","","99.09489663703323","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA25","5","45",".25990568788686852","-1.1625883374831862","-.6924497324691532","","",".34315412328272421","-.47013860501403304",".84732371886256619","1.8719623224093538",".58395599166521017","","","87.605318958539385","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA26","15","35",".6453636036586099",".045319404694951451","-1.0757991633986312","","",".064701568017574179","1.1211185680935827","1.9638116172247542","1.6347679158934578",".041825516866884224","","","41.41695584936425","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA27","10","40",".88161431257126222",".46473650095826413","-1.0405136164527615","","",".05310574226703315","1.5052501174110255","2.0648400903270194","1.6136822902072814",".01614546382644454","","","39.55638637478912","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA28","4","46",".0094289151005296345","-.75520447410338287","-.73809482069813681","","",".9683022306800243","-.017109653405246061",".63103249140314133","1.8670087319383808",".98564379222343634","","","99.40568227159126","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA29","7","43",".035249766180969061","-.79446854900518971","-.73050929780212781","","",".93395402160530294","-.063959251203061895","1.8391498982153125","1.8109041079994057",".93143849244187404","","","99.40568227159126","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA30","6","44",".52308427087744025",".083529237363818343","-.85168988801615331","","",".3397265816274288",".93521912537997165","2.1119422309349924","1.7463156151167756",".23527701620119151","","","67.815139963872852","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA31","16","34",".63258737385488362",".0079428753567171162","-1.0911842839480972","","",".057895625552320716","1.0991271593048144","1.9025893063430419","1.6570469217357313",".042262199846290052","","","41.41695584936425","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA32","9","41",".55663789703917832",".069747459660286629","-.91709528745049751","","",".2241200113965239",".98684274711078412","2.1476332015656028","1.6879532877087233",".13704685230560498","","","60.946324525557152","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA33","6","44","1.1383375687041875","-2.4400516383255089","-.50756522314942665","","",".047153414880790057","-1.9324864151760823","1.8150054185030842","1.6834609451269007",".011867070484200675","","","39.55638637478912","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA34","5","45",".30034313660116158","-.25102211564861526","-.79373486822855011","","",".48971548502268292",".5427127525799349","1.5196189574406926","1.830863999556245",".52707135061597676","","","86.088320600609535","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA36","10","40",".011906735840162091","-.72217902449042304","-.74378473509058973","","",".97146322090916593",".021605710600166694","1.6345528853320146","1.8536419651412044",".97327410917317492","","","99.40568227159126","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA38","4","46",".52292983692228312","-1.6034497894741058","-.66433435849198708","","",".22332403375479049","-.93911543098211869","1.2061790484063477","1.8284360090472405",".32081731785767087","","","74.127658811057415","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA39","7","43",".53984395749120362",".088006788938910605","-.87416807374651628","","",".2830910079811641",".96217486268542685","2.085455690627013","1.7346963814049572",".19159438503835852","","","67.058034763425482","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA42","3","47",".8796796801035377","-2.2069668400471545","-.64579317294439076","","",".31473528123665473","-1.5611736671027638","2.0398669737842394","1.7622734742624484",".14614467445914228","","","60.946324525557152","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA47","7","43",".38632082540729829","-1.3367747424412575","-.64222689421951218","","",".27346664760729689","-.69454784822174531","1.3973360179307119","1.8479965962760709",".34794615360292258","","","74.127658811057415","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA48","5","45",".33017722174822139","-1.2759547033279381","-.67985346959751414","","",".29065736339677722","-.59610123373042401",".99631677100383431","1.8615948199067311",".4870515430810255","","","85.234020039179455","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA57","5","45",".35126320072095346","-.16909091545777305","-.8028383349164212","","",".55636626692286284",".6337474194586481","2.1573736846254694","1.7685943931408268",".45981919626416767","","","85.234020039179455","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA58","10","40",".42713446486525802","-.12861847953196826","-.89217487133020368","","",".2006669464841663",".76355639179823542","1.558153861217364","1.83651298295586",".23292022674544896","","","67.815139963872852","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA60","3","47",".082071517673892702","-.87942727902138917","-.73052974066943943","","",".77647721013660065","-.14889753835194974",".71043309061409932","1.8473318269832624",".89095801678302011","","","99.22032459629088","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA61","3","47",".39664042424927198","-1.412917648203208","-.6964771639131534","","",".51073331228038765","-.71644048429005458","1.5448878659297902","1.8167836441605685",".50855339868061245","","","85.92798805293107","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA62","11","39",".18487949275569318","-.47858308509027642","-.81304527468037913","","",".66002488554802108",".33446218959010271","2.3024986438857526","1.6549634608386854",".59063878702496897","","","87.605318958539385","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA63","8","42",".37587249652641425","-.17211795180180833","-.84752942938365139","","",".46432493478446546",".67541147758184306","2.3817279153900111","1.6768090080435156",".33475648423829629","","","74.127658811057415","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA64","9","41",".30136843740487573","-.29413425010352712","-.83721881457551428","","",".493191516058615",".54308456447198716","2.146870882436148","1.7248482209600602",".41700254186119745","","","81.732498204794695","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","ARID1A_mut","5","39",".89897332871031244","-4.141253622080832","-2.2844800843739632","","",".10884922991411085","-1.8567735377068688","2.01147979838795","2.0710358665229549",".065329133206896567","","","14.747819264519535","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","ASH1L_mut","3","41",".88151599774874734","-4.2189060793807291","-2.3693725161669885","","",".25294385748657527","-1.8495335632137406","2.0420151823185311","2.1008944972377042",".14797538380239092","","","21.139340543198706","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","BRCA1_mut","4","40",".20478978795593353","-2.0956144908225465","-2.5354633359424632","","",".77074922083207864",".43984884511991673","2.705841901786795","2.0987439547735525",".6981267386211476","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","BRCA2_mut","4","40",".54000123888902241","-3.5386830229873856","-2.3911564827259792","","",".29014983313639664","-1.1475265402614063","1.7543769096118262","2.1509129715649391",".30902497460240935","","","34.338492991341347","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","CDH1_mut","5","39",".06960035711328029","-2.3627698306722755","-2.5124908268622397","","",".91683174825948999",".14972099618996415","2.9422727177270791","2.050194847045355",".88421047424122634","","","39.933962607347318","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","NF1_mut","3","41",".51839620212610749","-3.5256864822259488","-2.4200959013246552","","",".12679042367696777","-1.1055905809012936",".833668170920846","2.1774159238553259",".39101019668812786","","","37.23906635125028","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","PIK3CA_mut","15","29",".26163559886215759","-2.8635664889865451","-2.3050860022824318","","",".44832554661727531","-.55848048670411332","2.4188588496336609","1.9771617799161147",".41535336737298911","","","37.759397033908108","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","PTEN_mut","8","36",".58923031845107399","-3.5058334461347544","-2.2709534397752966","","",".058960092649425665","-1.2348800063594578","1.368766649935919","2.2126685432032644",".13917029031618811","","","21.139340543198706","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","TP53_mut","33","11",".078152070953156627","-2.5374918815790344","-2.3694326644436887","","",".83509546001429003","-.16805921713534566","2.0871464293515007","2.341405555633723",".82347642041189961","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA5","5","39",".3125334418615266","-3.0884897667328763","-2.4194498094185732","","",".49297342571963643","-.6690399573143031","1.8832580390437261","2.1660185984249898",".51416580780278709","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA7","4","40",".12139620971838037","-2.7327880183619362","-2.4717459831885242","","",".8172573030047996","-.26104203517341196","1.9925808743165516","2.1619889391894804",".81805558458138228","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA8","3","41",".56842655944912268","-1.367845130055561","-2.577986731971269","","",".56398759308001178","1.2101416019157081","3.0425531428813204","2.0727067849347329",".34735274534203398","","","34.735274534203405","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA9","4","40",".84189870676570511","-.89696289299332443","-2.6553284957253855","","",".26354736894935255","1.7583656027320611","2.5484518711060096","2.0489251006411142",".11589132499826996","","","21.071149999685449","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA10","4","40",".98848706748384219","-.63884384732412136","-2.6811404002923056","","",".048806530579220818","2.0422965529681845","1.3770408222933954","2.1097859414966118",".066365186690337891","","","14.747819264519535","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA12","10","34",".63124926929946079","-1.4823912962244439","-2.7934434834924788","","",".069558734135803074","1.311052187268035","1.7991206428983888","2.1464486513078835",".086596206331526787","","","17.319241266305362","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA13","8","36",".055113316363752642","-2.5924802212232452","-2.4739208230889655","","",".90424282464580341","-.11855939813427963","2.5305248384130703","2.0669900968761072",".88854218396939333","","","39.933962607347318","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA14","20","24",".70645148965623128","-1.7153684162271354","-3.1455676281852507","","",".031089257529004134","1.4301992119581153","2.4136299338382172","1.6345692606550384",".024492579657426499","","","12.246289828713252","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA15","20","24",".75161367944886703","-1.67171035966972","-3.1819493419830969","","",".0218601786293477","1.5102389823133768","2.3618643604797596","1.6626488142028506",".017127518187370388","","","11.418345458246927","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA16","15","29","1.0460438969831602","-1.1726222330073359","-3.1797123415820234","","",".0088391743144696309","2.0070901085746877","2.4264319838066455","1.6057957016893605",".0020393910326761298","","","3.9537680149001506","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA17","9","35",".22887914266533679","-2.8854849835501986","-2.3951893299724838","","",".45341358473168036","-.49029565357771476","1.5395062227595038","2.260732383862408",".54357476348703226","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA18","14","30",".10187436951190593","-2.6447579389812406","-2.4258126751750453","","",".75016608127020734","-.21894526380619528","2.0622063183527093","2.187030457825232",".75451122858639275","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA19","4","40",".067287618086483467","-2.6270721331648073","-2.4823175717082373","","",".92319367167809907","-.14475456145656995","2.7084420394477831","2.1023150128599175",".89851415866531448","","","39.933962607347318","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA20","3","41",".16266669577775361","-2.821336240250226","-2.4716337239082447","","",".58952410052822946","-.34970251634198135",".85505440851209558","2.1945869856837388",".78697576723330376","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA22","15","29",".42419055700706065","-1.9062528360192104","-2.8002482365758818","","",".20068209912582391",".89399540055667148","2.1802269898348143","2.07022830258687",".18946904911540588","","","23.683631139425739","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA25","5","39",".022940720186991323","-2.4517259620091516","-2.5010861946395635","","",".95145716831606353",".049360232630411893","1.5532371578539761","2.2052067476758261",".96171043580129945","","","40.923848331970198","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA26","11","33",".09673579546924102","-2.3395103720063588","-2.5474659790581446","","",".80682598108042591",".20795560705178584","2.5113743207461687","2.0235009378195543",".78248888105395942","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA27","9","35",".38483978533075158","-1.8449523721623831","-2.6627548586150653","","",".40664987837043953",".81780248645268228","2.6533242019862406","1.9803708642658826",".30904643692207207","","","34.338492991341347","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA28","3","41",".24401848814162372","-2.0071877650465622","-2.5312055635572932","","",".61393000610327386",".52401779851073105","1.4843716708667021","2.1753059756861739",".68535386116804509","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA29","6","38",".03922791238804995","-2.4225872195645564","-2.506986002200037","","",".91021540088405362",".084398782635480618","1.5465286608287645","2.2206458368750428",".92927044239019785","","","40.403062712617306","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA30","6","38","1.3398364384129231","-.24268267818795972","-2.8511814561016045","","",".064184052719893775","2.6084987779136446","2.6988749858368775","1.8216007167179595",".0039537680149001496","","","3.9537680149001506","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA31","14","30",".46438363023183687","-1.8302996683824102","-2.8058932014544995","","",".14547893190046662",".97559353307208929","1.9360326189154551","2.1706545181819767",".15876419517429349","","","21.168559356572469","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA32","8","36",".27193660663531971","-2.9714820415504173","-2.389698196349594","","",".30796184623698597","-.58178384520082327","1.1492442809518579","2.2865556504519962",".49043310056242584","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA33","6","38",".88036286228666483","-4.058425103353418","-2.248695810022848","","",".0018464693480667105","-1.80972929333057",".85501326567025482","2.1674886671200952",".051544785889402735","","","14.747819264519535","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA34","4","40",".23805241277343195","-2.959991608346086","-2.4490256241901092","","",".61995608643374922","-.51096598415597683","1.7743433422604868","2.1724279900926389",".65220332337881148","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA36","9","35",".13334872549383955","-2.7233691755558262","-2.436876252028179","","",".6184093111636868","-.28649292352764721","1.2359778142967976","2.3113775137688806",".72303226153631861","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA38","3","41",".40123426244977617","-3.2956742407324042","-2.4369260653363782","","",".64085038032810315","-.85874817539602599","2.7086969661934104","2.1078246892744525",".50598992575972579","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA39","6","38",".43213525151688315","-1.7015389993185248","-2.6208357211862521","","",".38967244965324627",".91929672186772726","2.2931412219670406","2.1039275212697546",".33089817671749855","","","34.735274534203405","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA42","3","41",".3435646960965566","-3.1816326632254963","-2.4452705710076152","","",".66930365218606491","-.73636209221788107","2.5457533258633127","2.1211735078682787",".56874308401352014","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA47","7","37",".24687925093769275","-2.050672936804276","-2.5796292119826703","","",".49090073207800322",".52895627517839428","1.7073185533170618","2.2067823827648985",".55240732863465247","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA48","5","39",".12073692446818619","-2.7255685313227156","-2.4659781729326959","","",".72613887756030993","-.25959035839001965","1.380061153639762","2.2155886477762836",".80060145713164133","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA57","4","40",".20536388612761844","-2.8964565474028565","-2.4553791302844319","","",".69332812153548296","-.44107741711842463","1.9551232695072933","2.1618937919975707",".69732369866831612","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA58","8","36",".21300998841701285","-2.8691588570200048","-2.4124366818007967","","",".58193132376078538","-.4567221752192081","2.0344947016511914","2.1653970142122199",".58865883662614804","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA60","3","41",".24401848814162372","-2.0071877650465622","-2.5312055635572932","","",".61393000610327386",".52401779851073105","1.4843716708667021","2.1753059756861739",".68535386116804509","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA61","3","41",".28254019394720914","-1.9304842746777713","-2.5368180140720833","","",".20999496579794105",".60633373939431201",".51221818378410122","2.1960198164422433",".63908946093739494","","","39.213162876757131","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA62","8","36",".80056225938539793","-1.1516159481608756","-2.794112883769492","","",".12550557854907382","1.6424969356086163","2.589790322118382","1.9261002734648303",".046828820762809024","","","14.747819264519535","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA63","6","38",".86374254908877102","-.95952692903428793","-2.7379955217574472","","",".18231817618851959","1.7784685927231592","2.7707472212054136","1.9429536131739713",".055909206331139667","","","14.747819264519535","BRCA","GDSC2"
"Vinblastine","1004","Microtubule destabiliser","Mitosis","cnaBRCA64","9","35",".56425191027815669","-1.5548990633553441","-2.7373399951654465","","",".26401283716940555","1.1824409318101023","2.8397582095026634","1.8781183003475652",".13859709760146954","","","21.139340543198706","BRCA","GDSC2"
"Cisplatin","1005","DNA crosslinker","DNA replication","ARID1A_mut","5","45",".22453248086272098","4.1372046775130524","4.4670836821502418","","",".68921562179314111","-.32987900463718933","1.664617223761325","1.4501092987975197",".63601790909950895","","","87.0340296662486","BRCA","GDSC2"
"Cisplatin","1005","DNA crosslinker","DNA replication","ASH1L_mut","3","47",".92626808618483258","3.1830149034173325","4.5139520079590243","","",".22406966569778439","-1.3309371045416918","1.3481074921602691","1.4406167328354342",".1264039671456702","","","54.586581558231572","BRCA","GDSC2"
"Cisplatin","1005","DNA crosslinker","DNA replication","BRCA1_mut","4","46",".17225419692059599","4.2009843154383839","4.45436634396897","","",".66267665056571456","-.25338202853058611",".9893132954833711","1.4975903041129746",".74250491336065183","","","89.791291848264862","BRCA","GDSC2"
"Cisplatin","1005","DNA crosslinker","DNA replication","BRCA2_mut","6","44",".36207479056403652","3.9682187564919897","4.4976244669403229","","",".54230411607767859","-.52940571044833318","1.9349245807329418","1.3968231926682952",".4095378300322372","","","81.907566006447439","BRCA","GDSC2"
"Cisplatin","1005","DNA crosslinker","DNA replication","CDH1_mut","5","45",".011401893320794025","4.4189839801377104","4.435774870747502","","",".97870818008927152","-.016790890609791553","1.2475832488756837","1.4914172272607511",".98080366679269804","","","98.080366679269801","BRCA","GDSC2"
"Cisplatin","1005","DNA crosslinker","DNA replication","MACF1_mut","3","47",".42690523183618145","5.0219181166142972","4.3965752071166646","","",".25003650833234192",".6253429094976326",".68455160168948048","1.4895100331703448",".47691244457990734","","","85.118913011921649","BRCA","GDSC2"
"Cisplatin","1005","DNA crosslinker","DNA replication","MLL3_mut","3","47",".16374742816309629","4.2076000882079887","4.4485529536106849","","",".71495157592707359","-.24095286540269623",".9559198133139718","1.4898654012039596",".78451278810549763","","","92.715147685195191","BRCA","GDSC2"
"Cisplatin","1005","DNA crosslinker","DNA replication","NF1_mut","5","45",".29292168004538932","4.8207775338399923","4.3911311425583595","","",".30586465477502606",".42964639128163284",".7238772234758637","1.5163560143018739",".53728917653647612","","","85.118913011921649","BRCA","GDSC2"
"Cisplatin","1005","DNA crosslinker","DNA replication","PIK3CA_mut","17","33",".15952420106153134","4.5886860153205058","4.3544583886023487","","",".61975277703321041",".23422762671815711","1.6563672789822912","1.364563123793497",".59556823573750683","","","85.118913011921649","BRCA","GDSC2"
